Instancias/Spd_RF2_1000_1047_6011.txt;1000;1047;314;315;314.9;
Instancias/Spd_RF2_1000_1047_6019.txt;1000;1047;315;317;316.74;
Instancias/Spd_RF2_1000_1047_6027.txt;1000;1047;315;316;315.83;
Instancias/Spd_RF2_1000_1047_6035.txt;1000;1047;315;318;316.75;
Instancias/Spd_RF2_1000_1047_6043.txt;1000;1047;314;316;315.73;
Instancias/Spd_RF2_1000_1095_6051.txt;1000;1095;295;298;296.85;
Instancias/Spd_RF2_1000_1095_6059.txt;1000;1095;295;299;297.05;
Instancias/Spd_RF2_1000_1095_6067.txt;1000;1095;295;297;296.24;
Instancias/Spd_RF2_1000_1095_6075.txt;1000;1095;293;296;294.76;
Instancias/Spd_RF2_1000_1095_6083.txt;1000;1095;294;296;295.06;
Instancias/Spd_RF2_1000_1143_6091.txt;1000;1143;276;280;278.01;
Instancias/Spd_RF2_1000_1143_6099.txt;1000;1143;276;280;277.66;
Instancias/Spd_RF2_1000_1143_6107.txt;1000;1143;277;280;278.33;
Instancias/Spd_RF2_1000_1143_6115.txt;1000;1143;279;283;280.68;
Instancias/Spd_RF2_1000_1143_6123.txt;1000;1143;274;277;275.34;
Instancias/Spd_RF2_1000_1191_6131.txt;1000;1191;255;262;258.45;
Instancias/Spd_RF2_1000_1191_6139.txt;1000;1191;257;261;259.1;
Instancias/Spd_RF2_1000_1191_6147.txt;1000;1191;256;262;259.25;
Instancias/Spd_RF2_1000_1191_6155.txt;1000;1191;260;266;262.26;
Instancias/Spd_RF2_1000_1191_6163.txt;1000;1191;258;264;261.4;
Instancias/Spd_RF2_1000_1239_6171.txt;1000;1239;238;243;240.92;
Instancias/Spd_RF2_1000_1239_6179.txt;1000;1239;243;248;244.82;
Instancias/Spd_RF2_1000_1239_6187.txt;1000;1239;240;247;243;
Instancias/Spd_RF2_1000_1239_6195.txt;1000;1239;246;251;248.85;
Instancias/Spd_RF2_1000_1239_6203.txt;1000;1239;244;252;246.93;
Instancias/Spd_RF2_100_114_1811.txt;100;114;27;27;27;
Instancias/Spd_RF2_100_114_1819.txt;100;114;23;26;24.29;
Instancias/Spd_RF2_100_114_1827.txt;100;114;23;24;23.21;
Instancias/Spd_RF2_100_114_1835.txt;100;114;23;23;23;
Instancias/Spd_RF2_100_114_1843.txt;100;114;25;26;25.16;
Instancias/Spd_RF2_100_129_1851.txt;100;129;18;22;19.83;
Instancias/Spd_RF2_100_129_1859.txt;100;129;18;22;19.59;
Instancias/Spd_RF2_100_129_1867.txt;100;129;17;22;18.94;
Instancias/Spd_RF2_100_129_1875.txt;100;129;17;19;18;
Instancias/Spd_RF2_100_129_1883.txt;100;129;15;20;17.61;
Instancias/Spd_RF2_100_144_1891.txt;100;144;14;19;16.39;
Instancias/Spd_RF2_100_144_1899.txt;100;144;13;17;15.16;
Instancias/Spd_RF2_100_144_1907.txt;100;144;15;20;17.41;
Instancias/Spd_RF2_100_144_1915.txt;100;144;11;16;13.82;
Instancias/Spd_RF2_100_144_1923.txt;100;144;14;19;15.83;
Instancias/Spd_RF2_100_159_1931.txt;100;159;10;15;12.83;
Instancias/Spd_RF2_100_159_1939.txt;100;159;11;16;13.42;
Instancias/Spd_RF2_100_159_1947.txt;100;159;9;15;11.58;
Instancias/Spd_RF2_100_159_1955.txt;100;159;10;16;12.71;
Instancias/Spd_RF2_100_159_1963.txt;100;159;11;17;14.46;
Instancias/Spd_RF2_100_174_1971.txt;100;174;8;14;11.2;
Instancias/Spd_RF2_100_174_1979.txt;100;174;9;14;11.71;
Instancias/Spd_RF2_100_174_1987.txt;100;174;10;17;13.48;
Instancias/Spd_RF2_100_174_1995.txt;100;174;9;14;11.87;
Instancias/Spd_RF2_100_174_2003.txt;100;174;8;14;10.53;
Instancias/Spd_RF2_120_136_2211.txt;120;136;31;31;31;
Instancias/Spd_RF2_120_136_2219.txt;120;136;29;30;29.24;
Instancias/Spd_RF2_120_136_2227.txt;120;136;30;30;30;
Instancias/Spd_RF2_120_136_2235.txt;120;136;30;31;30.32;
Instancias/Spd_RF2_120_136_2243.txt;120;136;30;33;31.54;
Instancias/Spd_RF2_120_152_2251.txt;120;152;21;25;23.02;
Instancias/Spd_RF2_120_152_2259.txt;120;152;22;26;24.41;
Instancias/Spd_RF2_120_152_2267.txt;120;152;23;27;24.66;
Instancias/Spd_RF2_120_152_2275.txt;120;152;22;26;23.89;
Instancias/Spd_RF2_120_152_2283.txt;120;152;24;26;24.93;
Instancias/Spd_RF2_120_169_2291.txt;120;169;18;23;20.24;
Instancias/Spd_RF2_120_169_2299.txt;120;169;17;23;19.67;
Instancias/Spd_RF2_120_169_2307.txt;120;169;16;23;18.13;
Instancias/Spd_RF2_120_169_2315.txt;120;169;19;23;20.73;
Instancias/Spd_RF2_120_169_2323.txt;120;169;18;24;20.29;
Instancias/Spd_RF2_120_185_2331.txt;120;185;14;19;16.09;
Instancias/Spd_RF2_120_185_2339.txt;120;185;14;20;16.86;
Instancias/Spd_RF2_120_185_2347.txt;120;185;15;20;17.52;
Instancias/Spd_RF2_120_185_2355.txt;120;185;12;17;14.57;
Instancias/Spd_RF2_120_185_2363.txt;120;185;13;19;15.79;
Instancias/Spd_RF2_120_202_2371.txt;120;202;11;18;13.8;
Instancias/Spd_RF2_120_202_2379.txt;120;202;15;19;17.08;
Instancias/Spd_RF2_120_202_2387.txt;120;202;11;18;14.16;
Instancias/Spd_RF2_120_202_2395.txt;120;202;10;18;14.07;
Instancias/Spd_RF2_120_202_2403.txt;120;202;13;18;15.87;
Instancias/Spd_RF2_140_157_2611.txt;140;157;35;36;35.11;
Instancias/Spd_RF2_140_157_2619.txt;140;157;34;35;34.33;
Instancias/Spd_RF2_140_157_2627.txt;140;157;35;37;35.98;
Instancias/Spd_RF2_140_157_2635.txt;140;157;34;35;34.76;
Instancias/Spd_RF2_140_157_2643.txt;140;157;34;35;34.24;
Instancias/Spd_RF2_140_175_2651.txt;140;175;25;30;27.29;
Instancias/Spd_RF2_140_175_2659.txt;140;175;29;32;30.1;
